cntry,cname,cedition,cproddat,cseqno,name,essround,edition,idno,dweight,pweight,polintr,polcmpl,poldcs,trstprl,trstlgl,trstplc,trstplt,trstprt,trstep,trstun,vote,contplt,wrkprty,wrkorg,badge,sgnptit,pbldmn,bctprd,clsprty,prtdgcl,mmbprty,lrscale,stflife,stfeco,stfgov,stfdem,stfedu,stfhlth,gincdif,freehms,prtyban,scnsenv,euftf,imsmetn,imdfetn,impcntr,imbgeco,imueclt,imwbcnt,ipcrtiv,imprich,ipeqopt,ipshabt,impsafe,impdiff,ipfrule,ipudrst,ipmodst,ipgdtim,impfree,iphlppl,ipsuces,ipstrgv,ipadvnt,ipbhprp,iprspot,iplylfr,impenv,imptrad,impfun,
ES,ESS1-5e011,1.1,01.02.2013,80821,ESS5e03_0,5,3.0,800,1.0148351676103,2.07516111405836,3,,,8,5,10,5,5,5,3,1,2,2,2,2,2,2,2,1,2,2,5,10,6,5,9,8,10,1,1,2,4,,2,2,2,5,7,8,2,5,1,3,2,2,3,3,2,3,2,1,4,2,5,2,3,2,1,1,3,
ES,ESS1-5e011,1.1,01.02.2013,80822,ESS5e03_0,5,3.0,802,0.912313477225838,2.07516111405836,3,,,6,5,8,5,5,8,5,1,2,2,2,2,2,2,2,1,3,2,7,8,6,4,6,8,5,2,2,3,2,,2,2,2,5,88,4,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,2,2,
ES,ESS1-5e011,1.1,01.02.2013,80823,ESS5e03_0,5,3.0,805,0.859221596214264,2.07516111405836,2,,,8,8,7,5,4,8,7,3,2,2,2,2,2,2,2,2,6,2,88,6,4,6,8,8,9,1,2,2,2,,3,3,3,6,9,6,3,5,2,5,2,3,4,2,2,4,2,2,4,2,5,2,4,2,2,2,4,
ES,ESS1-5e011,1.1,01.02.2013,80824,ESS5e03_0,5,3.0,807,0.172885507176247,2.07516111405836,3,,,5,5,6,3,2,5,5,2,2,2,2,2,2,2,2,2,6,2,5,7,3,4,6,7,7,2,2,2,2,,3,3,3,6,6,6,2,4,2,3,3,3,3,2,3,3,2,2,3,2,3,2,3,1,2,3,2,
ES,ESS1-5e011,1.1,01.02.2013,80825,ESS5e03_0,5,3.0,808,0.902376185439855,2.07516111405836,2,,,6,6,5,4,5,6,7,1,2,2,2,2,2,2,2,1,2,2,6,9,5,4,5,5,5,2,3,2,3,,3,3,3,5,6,5,3,3,3,3,2,2,3,3,2,2,2,2,2,1,3,2,3,2,1,2,4,
ES,ESS1-5e011,1.1,01.02.2013,80826,ESS5e03_0,5,3.0,810,0.930503711909594,2.07516111405836,3,,,0,6,6,2,0,4,4,1,1,2,1,2,1,1,2,2,6,2,4,6,4,4,4,4,5,1,1,1,3,,1,2,1,6,5,5,2,3,1,3,2,2,3,1,2,2,1,2,2,3,4,2,2,1,1,5,3,
ES,ESS1-5e011,1.1,01.02.2013,80827,ESS5e03_0,5,3.0,812,0.821818161804349,2.07516111405836,2,,,6,2,3,3,3,3,2,1,2,2,2,2,2,2,2,1,3,2,1,10,0,3,2,7,8,1,1,1,3,,2,2,2,7,4,4,1,5,1,5,1,1,5,1,1,2,1,1,5,1,2,1,4,1,1,2,1,
ES,ESS1-5e011,1.1,01.02.2013,80828,ESS5e03_0,5,3.0,813,0.901055798635289,2.07516111405836,4,,,0,0,9,0,0,0,0,1,2,2,2,2,2,2,2,2,6,2,3,6,0,0,6,0,6,1,1,1,1,,3,4,4,5,5,5,1,6,1,3,2,3,3,1,1,3,3,1,4,1,4,1,4,3,1,2,4,
ES,ESS1-5e011,1.1,01.02.2013,80829,ESS5e03_0,5,3.0,814,0.856467306667516,2.07516111405836,1,,,7,5,7,1,1,0,0,1,2,2,1,1,1,2,1,1,2,2,6,6,0,2,4,4,6,3,1,4,2,,2,2,2,7,6,5,4,3,2,5,1,4,3,4,4,5,3,3,2,2,5,2,3,2,4,3,5,
ES,ESS1-5e011,1.1,01.02.2013,80830,ESS5e03_0,5,3.0,816,1.01823437185998,2.07516111405836,3,,,4,6,8,5,6,4,5,1,1,2,1,2,1,1,2,1,1,1,1,10,5,3,5,9,10,2,1,3,2,,3,3,3,1,2,1,2,5,1,1,2,1,4,1,1,1,1,1,4,1,6,2,5,1,3,5,3,
ES,ESS1-5e011,1.1,01.02.2013,80831,ESS5e03_0,5,3.0,817,1.01647010595058,2.07516111405836,3,,,6,3,6,2,2,3,3,1,2,2,2,2,1,2,1,2,6,2,7,7,1,0,2,4,4,1,1,1,1,,2,3,4,3,6,2,1,3,3,3,1,1,5,3,2,2,1,1,1,1,2,1,5,1,1,2,1,
ES,ESS1-5e011,1.1,01.02.2013,80832,ESS5e03_0,5,3.0,818,1.06978913841021,2.07516111405836,3,,,5,4,7,4,4,5,5,1,2,2,2,2,2,2,2,2,6,2,4,8,3,3,4,7,6,1,2,2,3,,3,3,3,6,7,5,3,5,2,5,2,5,2,3,2,4,2,1,5,1,6,2,2,1,1,4,4,
ES,ESS1-5e011,1.1,01.02.2013,80833,ESS5e03_0,5,3.0,824,0.883995451481062,2.07516111405836,4,,,0,0,10,2,0,0,3,2,2,2,2,2,2,2,2,2,6,2,5,5,0,0,6,88,8,1,1,2,4,,4,4,4,0,0,5,3,5,1,4,2,5,2,2,2,2,2,1,5,1,5,2,5,4,2,2,4,
ES,ESS1-5e011,1.1,01.02.2013,80834,ESS5e03_0,5,3.0,825,0.878344389900106,2.07516111405836,3,,,7,8,7,6,7,8,6,3,2,2,2,2,2,2,2,1,2,2,7,9,5,4,6,88,8,2,1,2,3,,1,1,1,8,8,8,1,4,1,3,4,2,3,4,2,3,2,2,5,4,2,5,4,1,1,2,3,
ES,ESS1-5e011,1.1,01.02.2013,80835,ESS5e03_0,5,3.0,829,1.01564668996325,2.07516111405836,3,,,6,7,6,5,5,6,8,1,2,2,2,2,2,2,2,1,2,2,3,7,4,4,6,8,8,1,2,2,2,,2,2,2,8,9,5,4,6,1,6,2,2,3,2,1,5,3,1,5,3,4,3,5,2,2,2,4,
ES,ESS1-5e011,1.1,01.02.2013,80836,ESS5e03_0,5,3.0,831,0.838970587030939,2.07516111405836,4,,,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,6,2,5,5,4,0,0,4,4,2,2,3,2,,2,2,2,5,6,4,3,3,2,3,2,4,4,3,3,4,3,3,3,2,4,3,3,3,3,3,3,
ES,ESS1-5e011,1.1,01.02.2013,80837,ESS5e03_0,5,3.0,832,1.21777490663281,2.07516111405836,3,,,6,7,8,6,6,8,8,1,2,2,1,2,2,2,2,2,6,2,5,8,4,5,6,5,7,2,2,1,2,,2,2,2,5,5,7,2,5,1,3,3,2,1,2,1,3,2,1,5,1,2,1,6,1,2,5,5,
ES,ESS1-5e011,1.1,01.02.2013,80838,ESS5e03_0,5,3.0,834,1.01062707596283,2.07516111405836,3,,,3,2,4,0,0,4,88,1,2,2,2,2,2,2,2,2,6,2,10,10,0,0,2,88,5,1,2,2,4,,4,4,4,0,0,2,2,3,1,3,2,2,2,2,3,2,1,2,3,1,3,2,3,3,1,3,3,
ES,ESS1-5e011,1.1,01.02.2013,80839,ESS5e03_0,5,3.0,835,0.96743516119178,2.07516111405836,1,,,3,3,7,3,3,3,5,1,2,2,2,2,1,1,2,1,2,2,3,7,4,4,5,5,7,1,2,2,2,,2,2,2,6,7,6,3,5,1,1,3,3,3,2,3,3,1,2,3,4,4,3,3,4,2,4,3,
ES,ESS1-5e011,1.1,01.02.2013,80840,ESS5e03_0,5,3.0,836,1.21777490663281,2.07516111405836,4,,,6,8,8,0,0,7,3,1,2,2,2,2,2,2,2,2,6,2,7,5,6,5,7,7,7,1,2,2,2,,4,4,4,4,4,4,3,5,1,5,2,3,2,2,2,5,2,3,4,1,6,2,2,2,3,2,6,
ES,ESS1-5e011,1.1,01.02.2013,80841,ESS5e03_0,5,3.0,837,0.995505037021391,2.07516111405836,1,,,4,4,5,0,2,6,7,3,2,2,2,2,2,2,2,2,6,2,6,8,4,4,6,5,7,2,1,2,1,,1,2,3,6,8,7,4,3,4,3,4,4,6,4,4,3,3,3,3,3,2,5,3,2,4,5,4,
ES,ESS1-5e011,1.1,01.02.2013,80842,ESS5e03_0,5,3.0,838,0.863684591680999,2.07516111405836,2,,,9,8,8,4,4,6,4,1,2,2,2,2,2,2,2,2,6,2,1,3,0,0,4,0,5,1,1,1,3,,1,2,2,8,8,8,3,6,2,4,3,1,3,3,3,3,1,1,3,3,4,5,6,2,2,6,2,
ES,ESS1-5e011,1.1,01.02.2013,80843,ESS5e03_0,5,3.0,839,0.916999568263524,2.07516111405836,3,,,6,5,3,2,2,5,5,1,2,2,2,2,2,1,2,2,6,2,5,6,3,4,3,5,6,2,1,4,2,,2,2,2,5,6,3,1,5,1,5,2,1,4,1,1,1,2,1,5,1,3,1,5,1,1,5,1,
ES,ESS1-5e011,1.1,01.02.2013,80844,ESS5e03_0,5,3.0,840,0.8670576968214,2.07516111405836,3,,,5,5,6,4,4,4,4,3,2,2,2,2,2,2,2,1,2,2,8,10,4,1,4,6,8,2,2,2,2,,3,3,3,8,7,6,2,4,2,2,1,2,4,2,5,2,1,2,2,3,1,2,3,3,2,2,1,
ES,ESS1-5e011,1.1,01.02.2013,80845,ESS5e03_0,5,3.0,842,1.04746477419534,2.07516111405836,4,,,0,2,1,0,0,2,5,2,2,2,2,2,2,2,2,2,6,2,5,8,1,0,3,7,4,2,1,3,2,,3,2,2,5,5,0,2,5,2,2,3,4,5,2,2,2,1,1,4,2,5,2,5,2,2,5,2,
ES,ESS1-5e011,1.1,01.02.2013,80846,ESS5e03_0,5,3.0,845,0.920288387200054,2.07516111405836,4,,,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,6,2,5,7,1,0,0,7,8,2,4,3,4,,3,3,3,3,3,2,2,3,1,5,2,4,3,2,4,3,1,1,4,2,5,2,2,1,2,1,3,
ES,ESS1-5e011,1.1,01.02.2013,80847,ESS5e03_0,5,3.0,846,0.822248960863478,2.07516111405836,4,,,0,0,5,0,0,0,5,1,2,2,2,2,2,2,2,2,6,2,5,10,5,0,0,5,10,2,2,3,3,,2,4,2,5,0,0,2,5,2,3,2,2,5,2,2,3,3,2,3,2,5,2,3,2,2,3,3,
ES,ESS1-5e011,1.1,01.02.2013,80848,ESS5e03_0,5,3.0,847,0.899340480233261,2.07516111405836,3,,,7,5,8,1,1,5,88,1,2,2,2,2,2,2,2,1,2,2,6,8,5,3,4,4,7,1,2,2,2,,2,2,2,7,7,7,2,4,2,3,3,3,8,2,2,3,3,2,3,1,2,2,4,2,2,2,3,
ES,ESS1-5e011,1.1,01.02.2013,80849,ESS5e03_0,5,3.0,851,1.04166170598697,2.07516111405836,1,,,7,5,7,3,3,7,8,1,2,2,1,2,1,2,2,2,6,2,5,8,4,3,8,7,8,2,1,1,1,,1,1,1,6,8,6,1,5,1,3,1,4,3,1,1,5,5,1,5,1,5,1,5,1,1,1,1,
ES,ESS1-5e011,1.1,01.02.2013,80850,ESS5e03_0,5,3.0,853,0.915369771610393,2.07516111405836,2,,,2,3,4,2,2,2,4,1,2,1,1,2,1,1,1,1,1,2,3,4,2,3,3,4,4,1,1,1,1,,2,2,2,4,8,6,2,5,2,5,4,2,3,2,2,4,2,3,2,2,4,3,2,2,3,3,4,
ES,ESS1-5e011,1.1,01.02.2013,80851,ESS5e03_0,5,3.0,854,1.1305886085522,2.07516111405836,3,,,5,5,5,6,4,5,5,2,2,2,2,2,2,2,2,2,6,2,5,8,6,5,5,7,6,2,2,2,2,,1,1,1,7,6,6,2,3,1,3,1,3,4,2,4,3,3,3,4,1,3,3,4,1,1,4,1,
ES,ESS1-5e011,1.1,01.02.2013,80852,ESS5e03_0,5,3.0,855,0.933036974007569,2.07516111405836,2,,,7,8,8,6,4,5,9,1,2,2,2,2,2,2,2,1,2,2,2,7,4,5,7,4,5,1,1,2,1,,2,2,2,7,8,6,3,5,1,3,2,5,6,1,1,4,2,2,5,2,5,4,4,1,1,2,2,
ES,ESS1-5e011,1.1,01.02.2013,80853,ESS5e03_0,5,3.0,856,0.916737279795857,2.07516111405836,4,,,5,5,8,2,2,5,5,1,2,2,2,2,2,2,2,2,6,2,5,7,4,4,4,5,8,3,3,1,3,,2,2,2,6,7,6,2,3,2,3,2,5,2,2,4,5,4,1,2,2,5,3,3,3,4,1,5,
ES,ESS1-5e011,1.1,01.02.2013,80854,ESS5e03_0,5,3.0,857,1.01270025508763,2.07516111405836,3,,,5,0,8,5,5,5,5,1,2,2,2,2,2,2,2,2,6,2,5,9,0,0,1,3,8,3,5,3,3,,4,4,4,0,0,0,1,1,5,2,1,2,8,1,2,1,8,1,8,1,6,1,1,1,2,2,1,
ES,ESS1-5e011,1.1,01.02.2013,80855,ESS5e03_0,5,3.0,858,1.00234374730252,2.07516111405836,4,,,4,4,6,2,2,4,2,2,1,2,2,2,2,2,2,2,6,2,5,9,0,3,4,3,1,1,1,1,4,,3,3,3,0,0,0,2,5,1,5,6,1,1,1,1,2,1,1,3,1,1,1,2,1,1,2,1,
ES,ESS1-5e011,1.1,01.02.2013,80856,ESS5e03_0,5,3.0,860,0.865295129829532,2.07516111405836,2,,,0,0,10,0,0,5,10,1,1,2,1,1,1,1,2,1,1,2,10,10,0,4,5,6,10,2,3,1,2,,3,1,2,7,7,8,1,2,1,2,3,4,2,2,2,5,2,3,4,2,5,2,1,3,3,2,4,
ES,ESS1-5e011,1.1,01.02.2013,80857,ESS5e03_0,5,3.0,861,1.00107096351898,2.07516111405836,3,,,6,5,6,0,0,0,5,1,2,2,2,2,2,2,2,2,6,2,3,8,3,3,5,7,7,2,1,1,4,,3,3,3,3,7,5,2,5,1,4,1,3,3,2,1,2,2,2,3,1,6,2,5,1,2,2,1,
ES,ESS1-5e011,1.1,01.02.2013,80858,ESS5e03_0,5,3.0,862,0.847898630756003,2.07516111405836,3,,,1,5,5,5,5,7,88,3,2,2,2,2,2,2,2,2,6,2,5,8,1,1,8,5,7,2,1,1,2,,1,1,1,8,7,8,2,2,2,2,2,2,3,3,3,3,3,2,2,2,4,3,3,3,1,3,4,
ES,ESS1-5e011,1.1,01.02.2013,80859,ESS5e03_0,5,3.0,863,0.905174399189921,2.07516111405836,3,,,6,5,5,3,3,4,4,1,2,2,2,2,2,1,2,1,2,2,8,9,2,0,5,5,8,2,7,1,1,,2,3,3,8,7,8,1,5,1,5,1,4,1,1,1,2,1,1,3,1,5,1,2,1,1,1,2,
ES,ESS1-5e011,1.1,01.02.2013,80860,ESS5e03_0,5,3.0,864,0.863894804141169,2.07516111405836,4,,,5,6,9,5,5,5,8,1,2,2,2,2,2,2,2,2,6,2,3,8,8,8,6,7,7,2,4,4,2,,4,4,4,5,3,7,2,2,1,2,2,2,3,2,1,3,2,1,4,2,4,2,1,1,1,1,4,
ES,ESS1-5e011,1.1,01.02.2013,80861,ESS5e03_0,5,3.0,865,0.864511157074631,2.07516111405836,2,,,8,5,8,9,7,10,8,1,2,2,2,2,1,1,2,1,2,2,8,10,8,9,10,9,9,1,4,1,2,,2,3,3,3,4,5,2,4,2,4,2,2,1,3,2,2,2,1,2,3,2,2,2,1,2,2,3,
ES,ESS1-5e011,1.1,01.02.2013,80862,ESS5e03_0,5,3.0,866,0.884407340246859,2.07516111405836,2,,,5,3,6,6,5,6,7,1,2,2,2,2,2,2,2,1,2,2,2,8,4,5,7,4,5,2,1,4,4,,1,1,1,8,9,5,1,5,1,4,5,1,4,1,2,1,1,1,4,1,3,5,5,1,1,4,1,
ES,ESS1-5e011,1.1,01.02.2013,80863,ESS5e03_0,5,3.0,867,1.07508756696532,2.07516111405836,4,,,0,3,5,0,0,0,0,1,2,2,2,2,2,2,2,1,3,2,3,8,2,0,0,0,0,4,1,4,4,,4,4,4,2,6,2,2,5,2,2,2,2,5,2,1,3,2,1,5,2,5,2,4,1,1,2,2,
ES,ESS1-5e011,1.1,01.02.2013,80864,ESS5e03_0,5,3.0,868,0.841345111177931,2.07516111405836,4,,,6,7,7,1,1,6,7,3,2,2,2,2,2,2,2,2,6,2,4,7,2,3,7,7,8,2,2,2,3,,1,1,2,7,8,5,3,5,1,3,2,3,2,2,3,4,3,2,4,1,4,2,3,2,2,2,3,
ES,ESS1-5e011,1.1,01.02.2013,80865,ESS5e03_0,5,3.0,869,0.862749514030509,2.07516111405836,4,,,0,3,0,0,0,2,1,2,2,2,2,2,2,2,2,2,6,2,2,5,0,0,4,5,3,1,1,2,4,,3,3,3,2,5,2,2,5,1,2,2,1,3,3,2,2,2,3,5,2,3,3,4,1,1,6,2,
ES,ESS1-5e011,1.1,01.02.2013,80866,ESS5e03_0,5,3.0,870,0.911978574339328,2.07516111405836,3,,,5,3,2,0,0,1,1,2,2,2,2,2,2,2,2,2,6,2,5,7,4,3,4,3,6,1,3,2,4,,3,3,3,6,6,5,2,2,2,4,2,3,4,3,3,2,2,3,4,1,3,3,3,3,3,2,3,
ES,ESS1-5e011,1.1,01.02.2013,80867,ESS5e03_0,5,3.0,871,1.19833222245548,2.07516111405836,2,,,8,5,8,3,7,6,5,3,8,2,1,2,1,2,2,2,6,2,5,4,0,5,5,4,7,2,1,2,3,,2,2,1,4,5,5,1,5,1,1,1,1,2,1,1,3,1,1,1,1,1,2,3,2,2,2,2,
ES,ESS1-5e011,1.1,01.02.2013,80868,ESS5e03_0,5,3.0,872,1.00379433388632,2.07516111405836,3,,,6,8,8,2,2,7,8,1,2,2,2,2,2,2,2,1,2,2,7,7,7,3,5,4,8,2,3,2,3,,3,3,3,5,6,5,4,5,2,4,2,6,2,4,4,6,5,1,5,2,6,3,5,1,2,1,5,
ES,ESS1-5e011,1.1,01.02.2013,80869,ESS5e03_0,5,3.0,874,1.03734725324778,2.07516111405836,3,,,7,10,10,0,0,6,0,3,2,2,2,2,2,2,2,1,6,2,5,3,2,2,8,0,7,8,2,2,2,,1,1,1,3,6,7,2,2,2,2,3,2,5,1,1,1,2,1,2,2,6,2,1,5,1,1,5,
ES,ESS1-5e011,1.1,01.02.2013,80870,ESS5e03_0,5,3.0,875,0.924216604992665,2.07516111405836,4,,,5,5,7,3,5,6,8,2,2,2,2,2,2,2,2,2,6,2,77,7,4,3,5,6,7,2,2,2,2,,1,1,1,6,6,6,2,4,2,3,1,3,3,2,2,3,3,2,3,1,3,3,3,1,2,4,3,
ES,ESS1-5e011,1.1,01.02.2013,80871,ESS5e03_0,5,3.0,878,1.10237330220526,2.07516111405836,2,,,6,5,7,2,2,3,3,1,2,2,2,2,2,2,2,2,6,2,3,7,3,3,5,5,8,2,1,2,4,,3,3,3,6,8,5,3,4,2,3,2,2,2,2,3,2,2,2,2,1,5,2,2,2,2,2,2,
ES,ESS1-5e011,1.1,01.02.2013,80872,ESS5e03_0,5,3.0,879,0.899007088724831,2.07516111405836,3,,,8,8,9,8,8,8,8,1,2,2,2,2,2,2,2,1,1,2,5,7,5,6,5,7,7,2,3,2,8,,2,2,2,8,8,7,2,4,1,3,2,3,4,2,3,4,2,2,5,2,4,2,5,2,1,2,5,
ES,ESS1-5e011,1.1,01.02.2013,80873,ESS5e03_0,5,3.0,880,0.821200900592752,2.07516111405836,2,,,0,0,0,0,0,0,0,1,2,2,2,2,1,2,1,1,3,2,0,7,0,0,0,4,6,1,1,1,1,,1,1,1,10,10,5,1,4,1,5,4,2,6,1,3,4,2,2,2,5,2,3,5,1,1,3,1,
ES,ESS1-5e011,1.1,01.02.2013,80874,ESS5e03_0,5,3.0,881,0.899230383230353,2.07516111405836,2,,,7,8,8,6,6,8,8,1,2,2,2,2,2,2,2,1,2,2,8,8,6,7,7,88,8,2,3,2,2,,2,3,3,6,6,6,2,2,2,2,2,4,2,1,2,2,2,2,2,2,4,2,4,2,2,2,2,
ES,ESS1-5e011,1.1,01.02.2013,80875,ESS5e03_0,5,3.0,883,0.911978574339328,2.07516111405836,3,,,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,7,6,2,5,10,0,0,7,3,0,1,4,2,4,,4,4,4,4,4,4,2,4,2,3,2,4,3,3,2,4,3,2,3,1,5,2,2,2,3,2,3,
ES,ESS1-5e011,1.1,01.02.2013,80876,ESS5e03_0,5,3.0,886,0.856931591756415,2.07516111405836,3,,,5,7,7,5,5,6,7,1,2,2,1,1,1,2,2,2,6,2,5,5,0,3,7,5,4,3,1,4,2,,1,1,1,6,5,5,1,5,1,1,1,1,3,1,3,1,1,2,1,1,3,2,6,2,1,1,1,
ES,ESS1-5e011,1.1,01.02.2013,80877,ESS5e03_0,5,3.0,887,0.915267690239554,2.07516111405836,3,,,5,3,4,0,0,6,6,1,2,2,2,2,2,2,2,1,3,2,6,6,0,0,6,5,7,1,3,1,2,,4,4,4,3,5,3,1,3,2,2,2,1,1,2,3,3,2,2,2,3,2,3,4,2,2,3,3,
